date,slot,model,load_kw,pv_kw,actual_price,grid_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh
2025-03-20,99,Q4-3,6118.95,2334.4125,0.9441,673.6432395833334,96.44035145833323,0.0,10398.11709960417,53.55336187499972
2025-03-20,100,Q4-3,6209.4949,2077.0816,0.946,706.6696080555555,75.39967645833326,0.0,10465.97680841667,57.46561840277775
2025-03-20,101,Q4-3,6190.199,1733.8533,0.9677,734.2934047777776,54.35900145833307,0.0,10514.899909729169,62.789880013888705
2025-03-20,102,Q4-3,6102.19,1377.7125,1.0139,764.9408958333332,33.31832645833322,0.0,10544.886403541668,55.79034729166642
2025-03-20,103,Q4-3,6143.2969,1083.9022,1.0152,810.413828861111,29.260270902777734,0.0,10571.220647354168,62.07889204166679
2025-03-20,104,Q4-3,6075.0134,831.8823,1.0487,845.0243635555553,25.202215347222136,0.0,10593.902641166667,54.03303512500008
2025-03-20,105,Q4-3,6025.68,597.3375,1.0879,898.8576416666665,21.14415979166654,0.0,10612.932384979167,27.010268125000152
2025-03-20,106,Q4-3,6213.4416,374.8971,1.0391,983.2368199444444,17.086104236111055,0.0,10628.309878791668,6.9400342916666204
2025-03-20,107,Q4-3,5394.1467,156.1276,1.0932,903.1143029722222,13.028048680555457,0.0,10640.035122604168,0.0
2025-03-20,108,Q4-3,4094.12,0.0,1.2488,720.5880416666665,8.96999312499986,0.0,10648.108116416668,0.0
2025-03-20,109,Q4-3,4187.9837,0.0,1.2993,699.1716985833332,7.236196875000019,0.0,10654.620693604167,6.061781625000094
2025-03-20,110,Q4-3,4441.4267,5.5774,1.2761,152.09709676666762,0.0,572.6621093583326,10018.329460983798,14.549010541666348
2025-03-20,111,Q4-3,4255.45,0.0,1.2567,0.0,0.0,741.2604864583334,9194.706698252316,0.0
2025-03-20,112,Q4-3,4286.5369,0.0,1.2773,0.0,0.0,728.9619877083334,8384.748934131945,0.0
2025-03-20,113,Q4-3,4470.2464,0.4004,1.2813,0.0,0.0,721.5235805416668,7583.056066863426,23.450752791666446
2025-03-20,114,Q4-3,4579.24,0.0,1.2693,726.4004166666668,7.236196875000019,0.0,7589.568644050926,44.04244687499977
2025-03-20,115,Q4-3,4480.3082,0.0,1.2899,0.0,0.0,711.7432669583333,6798.742791875,34.97476637500006
2025-03-20,116,Q4-3,4285.5618,0.0288,1.2669,0.0,0.0,707.3976736249999,6012.745376736111,6.857826375000059
2025-03-20,117,Q4-3,4196.78,0.0,1.2323,0.0,0.0,714.781253125,5218.543984375,0.0
2025-03-20,118,Q4-3,4330.8684,0.0,1.2902,0.0,0.0,723.3151560416668,4414.860477662037,0.0
2025-03-20,119,Q4-3,4370.9481,0.0021,1.2824,726.0248053333335,7.236196874999905,0.0,4421.373054849537,9.70239154166643
2025-03-20,120,Q4-3,4358.21,0.0,1.2233,718.2907916666666,7.236196875000019,0.0,4427.885632037037,15.313738541666794
2025-03-20,121,Q4-3,4586.0191,0.0,1.2789,0.0,0.0,722.3696252083333,3625.2527151388886,41.96689145833341
2025-03-20,122,Q4-3,4523.6629,0.0,1.2779,0.0,0.0,730.5189729583333,2813.564967407407,23.424843708333356
2025-03-20,123,Q4-3,4215.37,0.0,1.2388,0.0,0.0,726.4642197916667,2006.3825009722218,0.0
2025-03-20,124,Q4-3,4256.2469,0.0,1.3228,0.0,0.0,725.744250875,1199.9999999999995,0.0
2025-03-20,125,Q4-3,4319.0159,0.0,1.1769,743.7924149999999,0.0,0.0,1199.9999999999995,0.0
2025-03-20,126,Q4-3,4257.25,0.0,0.8862,760.5457333333331,0.0,0.0,1199.9999999999995,0.0
2025-03-20,127,Q4-3,4290.2681,0.0,0.917,750.7401755,0.0,0.0,1199.9999999999995,0.0
2025-03-20,128,Q4-3,4418.7036,0.0,0.9999,736.60052525,0.0,0.0,1199.9999999999995,0.0
2025-03-20,129,Q4-3,4553.6,0.0,0.9964,732.1649666666668,0.0,0.0,1199.9999999999995,26.768366666666566
2025-03-20,130,Q4-3,4526.2528,0.0,1.0003,745.7635581666666,0.0,0.0,1199.9999999999995,8.611908500000027
2025-03-20,131,Q4-3,4001.6252,0.0,0.7708,676.1935511666667,0.0,0.0,1199.9999999999995,0.0
2025-03-20,132,Q4-3,3318.94,0.0,0.419,1397.3057999999996,782.6799552083331,0.0,1904.4119596874993,0.0
2025-03-20,133,Q4-3,3233.4088,0.0,0.3484,1384.7688559166666,833.3333333333333,0.0,2654.4119596874993,0.0
2025-03-20,134,Q4-3,3319.971,0.0,0.3833,565.3537509166665,7.236196875000019,0.0,2660.9245368749994,0.0
2025-03-20,135,Q4-3,3255.84,0.0,0.3903,575.9136666666666,7.236196874999905,0.0,2667.4371140624994,0.0
2025-03-20,136,Q4-3,3144.1326,0.0,0.4126,570.0310867499999,7.236196874999905,0.0,2673.9496912499994,0.0
2025-03-20,137,Q4-3,3161.8174,0.0,0.4343,564.9968805000001,7.236196875000019,0.0,2680.4622684374995,0.0
2025-03-20,138,Q4-3,3296.4,0.0,0.4428,559.1291999999999,7.236196874999905,0.0,2686.9748456249995,0.0
2025-03-20,139,Q4-3,3356.4081,0.0,0.4397,919.3847418333332,340.5695302083333,0.0,2993.4874228124995,0.0
2025-03-20,140,Q4-3,3261.7676,0.0,0.4049,1414.2850399999998,833.3333333333333,0.0,3743.4874228124995,0.0
2025-03-20,141,Q4-3,3267.73,0.0,0.3814,569.6963833333332,7.236196875000019,0.0,3749.9999999999995,0.0
2025-03-20,142,Q4-3,3604.076,0.0,0.4248,1397.5384528333334,833.3333333333333,0.0,4500.0,36.474213833333124
2025-03-20,143,Q4-3,3245.8691,0.0,0.3795,1368.0266516666666,833.3333333333333,0.0,5250.0,6.284864999999968
2025-03-20,144,Q4-3,2401.0,0.0,0.2794,1323.0505583333334,833.3333333333333,0.0,6000.0,0.0
2025-06-21,1,Q2,3087.9838,0.0,0.3564,1447.87021575,833.3333333333333,0.0,6750.0,0.0
2025-06-21,2,Q2,3200.0919,0.0,0.3908,1455.4785986666666,833.3333333333333,0.0,7500.0,0.0
2025-06-21,3,Q2,3401.46,0.0,0.4598,1456.1886916666667,833.3333333333333,0.0,8250.0,0.0
2025-06-21,4,Q2,3063.5261,0.0,0.409,863.8134566790134,257.5441223456801,0.0,8481.789710111112,0.0
2025-06-21,5,Q2,2820.2572,0.0,0.3618,1448.6783376666667,833.3333333333333,0.0,9231.789710111112,0.0
2025-06-21,6,Q2,2883.38,0.0,0.3786,596.46665,0.0,0.0,9231.789710111112,0.0
2025-06-21,7,Q2,2869.9796,0.0,0.3988,602.2367168333333,0.0,0.0,9231.789710111112,0.0
2025-06-21,8,Q2,2985.8287,0.0,0.4164,587.0494766666666,0.0,0.0,9231.789710111112,0.0
2025-06-21,9,Q2,3164.18,0.0,0.4254,583.6344833333333,0.0,0.0,9231.789710111112,0.0
2025-06-21,10,Q2,3064.8457,0.0,0.4165,572.8904830833333,0.0,0.0,9231.789710111112,0.0
2025-06-21,11,Q2,2954.0459,0.0,0.4295,571.837001,0.0,0.0,9231.789710111112,0.0
2025-06-21,12,Q2,2994.62,0.0,0.4451,569.3425916666667,0.0,0.0,9231.789710111112,0.0
2025-06-21,13,Q2,3072.4014,0.0,0.405,574.1503221666667,0.0,0.0,9231.789710111112,0.0
2025-06-21,14,Q2,3013.1015,0.0,0.3784,558.2207135833333,0.0,0.0,9231.789710111112,0.0
2025-06-21,15,Q2,2838.75,0.0,0.3917,572.8171083333333,0.0,0.0,9231.789710111112,0.0
2025-06-21,16,Q2,2749.9199,0.0,0.3964,563.2882213333332,0.0,0.0,9231.789710111112,0.0
2025-06-21,17,Q2,2820.5847,0.0,0.3495,554.457266,0.0,0.0,9231.789710111112,0.0
2025-06-21,18,Q2,2936.24,0.0,0.3048,547.3728333333332,0.0,0.0,9231.789710111112,0.0
2025-06-21,19,Q2,2920.1894,0.0012,0.3585,537.7944184166666,0.0,0.0,9231.789710111112,0.0
2025-06-21,20,Q2,2951.0328,0.0,0.4058,544.6853600833333,0.0,0.0,9231.789710111112,0.0
2025-06-21,21,Q2,2977.51,0.0,0.4053,542.2612333333334,0.0,0.0,9231.789710111112,0.0
2025-06-21,22,Q2,2780.298,0.0162,0.4087,545.2733589999999,0.0,0.0,9231.789710111112,0.0
2025-06-21,23,Q2,2728.3059,0.0,0.3866,538.11823375,0.0,0.0,9231.789710111112,0.0
2025-06-21,24,Q2,2862.19,0.0,0.3566,538.864675,0.0,0.0,9231.789710111112,0.0
2025-06-21,25,Q2,2845.9182,0.2263,0.3708,531.6809797499999,0.0,0.0,9231.789710111112,0.0
2025-06-21,26,Q2,2748.951,0.0,0.3532,519.2043954166667,0.0,0.0,9231.789710111112,0.0
2025-06-21,27,Q2,2677.31,0.0,0.3096,521.865325,0.0,0.0,9231.789710111112,0.0
2025-06-21,28,Q2,2660.8713,3.1516,0.3237,522.4273275,0.0,0.0,9231.789710111112,0.0
2025-06-21,29,Q2,2702.3205,0.0,0.3321,531.4940085000001,0.0,0.0,9231.789710111112,0.0
2025-06-21,30,Q2,2732.32,7.275,0.3143,537.5959875000001,0.0,0.0,9231.789710111112,0.0
2025-06-21,31,Q2,2664.7178,116.7655,0.3191,501.7192967499999,0.0,0.0,9231.789710111112,0.0
2025-06-21,32,Q2,2606.871,263.9703,0.3488,467.63745750000004,0.0,0.0,9231.789710111112,0.0
2025-06-21,33,Q2,2642.15,417.075,0.3395,430.32380833333343,0.0,0.0,9231.789710111112,0.0
2025-06-21,34,Q2,2745.0641,587.5961,0.2621,1235.321882,833.3333333333333,0.0,9981.789710111112,0.0
2025-06-21,35,Q2,2758.042,735.8325,0.4169,0.0,0.0,387.89151775,9550.799134833334,0.0
2025-06-21,36,Q2,2741.64,890.7,0.7087,0.0,0.0,406.91433541666663,9098.672095481483,0.0
2025-06-21,37,Q2,2888.7304,1136.9554,0.7158,0.0,0.0,378.07873708333335,8678.584609833335,0.0
2025-06-21,38,Q2,2932.231,1453.4028,0.6144,0.0,0.0,357.6314544999998,8281.216327055557,0.0
2025-06-21,39,Q2,2764.02,1765.9125,0.5732,0.0,0.0,337.6380937499999,7906.062889555558,0.0
2025-06-21,40,Q2,2606.6137,2022.3026,0.586,0.0,0.0,275.2109495833333,7600.272945574077,0.0
2025-06-21,41,Q2,2867.7649,2350.4923,0.6004,0.0,0.0,257.6988919166667,7313.940843444448,0.0
2025-06-21,42,Q2,3304.27,2699.25,0.5991,0.0,0.0,246.63037916666656,7039.907088814818,0.0
2025-06-21,43,Q2,3254.3169,2874.6231,0.598,0.0,0.0,219.47789624999984,6796.042759648151,0.0
2025-06-21,44,Q2,3137.5948,3006.0287,0.5678,0.0,0.0,182.70351408333332,6593.038855111115,0.0
2025-06-21,45,Q2,3174.85,3224.8875,0.5032,0.0,0.0,158.19700833333349,6417.26440140741,0.0
2025-06-21,46,Q2,3159.7263,3537.527,0.4634,0.0,0.0,100.25592591666668,6305.868928166669,0.0
2025-06-21,47,Q2,3087.5763,3785.3986,0.6087,0.0,0.0,107.01122466666665,6186.967567425929,0.0
2025-06-21,48,Q2,3062.36,4003.425,0.8359,0.0,0.0,161.87077083333324,6007.111155388892,0.0
2025-06-21,49,Q2,3162.0197,4334.7324,0.8537,0.0,0.0,125.10376816666675,5868.10696853704,0.0
2025-06-21,50,Q2,3160.9922,4441.8035,0.7708,0.0,0.0,60.77723649999985,5800.576705759263,0.0
2025-06-21,51,Q2,3037.59,4358.7,0.7264,0.0,4.022129166666559,0.0,5804.196622009263,0.0
2025-06-21,52,Q2,3030.9974,4479.895,0.7632,0.0,12.799141750000047,0.0,5815.715849584262,0.0
2025-06-21,53,Q2,3289.939,4668.5166,0.8305,0.0,0.0,14.50788466666657,5799.595977732411,0.0
2025-06-21,54,Q2,3650.62,4746.075,0.8764,0.0,0.0,39.47591458333336,5755.733850417596,0.0
2025-06-21,55,Q2,3785.9011,4746.9534,0.8731,0.0,0.0,9.561215333333507,5745.110277825003,0.0
2025-06-21,56,Q2,3849.6183,5139.4381,0.8073,0.0,36.385526583333416,0.0,5777.857251750003,0.0
2025-06-21,57,Q2,3824.6,5794.3125,0.7234,0.0,60.88986666666659,0.0,5832.658131750003,0.0
2025-06-21,58,Q2,3582.3586,6109.068,0.6977,0.0,127.15664783333331,0.0,5947.099114800003,0.0
2025-06-21,59,Q2,3687.9447,6385.1018,0.7164,0.0,140.07177208333326,0.0,6073.163709675003,0.0
2025-06-21,60,Q2,4000.14,6643.5375,0.7212,0.0,113.04367500000006,0.0,6174.903017175003,0.0
2025-06-21,61,Q2,3826.1041,6589.8893,0.6702,0.0,160.18270008333323,0.0,6319.067447250002,0.0
2025-06-21,62,Q2,3761.4976,6695.6004,0.6649,0.0,181.87316491666652,0.0,6482.753295675002,0.0
2025-06-21,63,Q2,3901.91,7000.9875,0.7152,0.0,198.0490166666664,0.0,6660.997410675001,0.0
2025-06-21,64,Q2,3726.7535,7093.8409,0.7053,0.0,235.15822791666665,0.0,6872.639815800001,0.0
2025-06-21,65,Q2,3565.5609,7243.1188,0.5367,0.0,246.66940999999974,0.0,7094.642284800001,0.0
2025-06-21,66,Q2,3679.21,7400.1,0.3314,0.0,238.13122500000023,0.0,7308.9603873000015,0.0
2025-06-21,67,Q2,3945.6166,7306.5816,0.3161,0.0,284.3389984999999,0.0,7564.865485950001,0.0
2025-06-21,68,Q2,3900.6403,7782.8954,0.2901,0.0,281.0705611666666,0.0,7817.828991000001,0.0
2025-06-21,69,Q2,3645.76,8490.225,0.2072,0.0,273.28493958333337,0.0,8063.785436625001,0.0
2025-06-21,70,Q2,3705.1427,8180.7164,0.2258,0.0,243.5445088333334,0.0,8282.975494575001,0.0
2025-06-21,71,Q2,3724.3133,7677.6706,0.2711,0.0,208.73247200000014,0.0,8470.834719375001,0.0
2025-06-21,72,Q2,3631.08,7665.1125,0.2744,0.0,227.7699083333332,0.0,8675.827636875001,0.0
2025-06-21,73,Q2,3735.5415,8044.2631,0.2473,0.0,230.0115357499999,0.0,8882.838019050001,0.0
2025-06-21,74,Q2,3852.2352,8300.9755,0.2497,0.0,248.98871766666664,0.0,9106.927864950001,0.0
2025-06-21,75,Q2,3928.56,8383.0125,0.2484,0.0,266.2043124999999,0.0,9346.511746200002,0.0
2025-06-21,76,Q2,4059.9044,8605.7877,0.1828,613.1333618333333,833.3333333333333,0.0,10096.511746200002,0.0
2025-06-21,77,Q2,3912.5928,8542.7209,0.2868,0.0,174.6198346666667,0.0,10253.669597400001,0.0
2025-06-21,78,Q2,3688.01,8049.6,0.5464,0.0,193.21307500000017,0.0,10427.5613649,0.0
2025-06-21,79,Q2,3910.4683,7493.4162,0.681,0.0,134.06964949999994,0.0,10548.22404945,0.0
2025-06-21,80,Q2,3862.6154,7354.9231,0.6383,0.0,85.58330266666684,0.0,10625.24902185,0.0
2025-06-21,81,Q2,3589.29,7340.8875,0.5716,0.0,49.8264979166666,0.0,10670.092869975,0.0
2025-06-21,82,Q2,3849.2221,6714.7449,0.6829,0.0,50.51596691666674,0.0,10715.5572402,0.0
2025-06-21,83,Q2,3978.2382,6127.755,0.797,0.0,21.223590250000143,0.0,10734.658471425,0.0
2025-06-21,84,Q2,3861.85,5956.2,0.8133,0.0,50.5986041666668,0.0,10780.197215175,0.0
2025-06-21,85,Q2,4047.8905,5941.7978,0.7993,0.0,22.00309424999989,0.0,10800.0,0.0
2025-06-21,86,Q2,4095.2281,5827.294,0.8114,0.0,0.0,5.753346166666574,10793.607393148148,0.0
2025-06-21,87,Q2,4007.39,5738.1375,0.8574,0.0,0.0,63.573268749999755,10722.97042787037,0.0
2025-06-21,88,Q2,4227.0513,5964.2607,0.8672,0.0,0.0,76.63893883333347,10637.816051388889,0.0
2025-06-21,89,Q2,4182.4486,5979.2451,0.6527,0.0,0.0,111.12785275000002,10514.340659444444,0.0
2025-06-21,90,Q2,3879.68,5680.4625,0.3818,77.24992499999985,0.0,0.0,10514.340659444444,0.0
2025-06-21,91,Q2,3916.2335,5457.1539,0.4347,440.4998132006179,317.399267283951,0.0,10800.0,0.0
2025-06-21,92,Q2,3924.3398,5153.0688,0.5156,168.6012325,0.0,0.0,10800.0,0.0
2025-06-21,93,Q2,3875.5,4811.1,0.4952,189.8096979166667,0.0,0.0,10800.0,0.0
2025-06-21,94,Q2,4137.0155,4680.9532,0.5311,251.98615000000015,0.0,0.0,10800.0,0.0
2025-06-21,95,Q2,4317.2602,4481.2341,0.5692,307.46378725,0.0,0.0,10800.0,0.0
2025-06-21,96,Q2,4217.43,4055.4,0.5723,320.4556916666667,0.0,0.0,10800.0,0.0
2025-06-21,97,Q2,4034.2858,3562.8565,0.5744,368.42727991666663,0.0,-0.0,10800.0,0.0
2025-06-21,98,Q2,3980.7146,3361.4888,0.599,375.6086355000001,0.0,-0.0,10800.0,0.0
2025-06-21,99,Q2,4042.02,3406.575,0.6284,401.56615208333335,0.0,-0.0,10800.0,0.0
2025-06-21,100,Q2,3983.774,3291.2298,0.6239,444.09131158333344,0.0,-0.0,10800.0,0.0
2025-06-21,101,Q2,3621.8931,2964.175,0.6144,455.7423388333333,0.0,-0.0,10800.0,0.0
2025-06-21,102,Q2,3240.3,2623.6125,0.6289,442.2176354166668,0.0,0.0,10800.0,0.0
2025-06-21,103,Q2,3335.0072,2479.2426,0.6705,480.81265041666666,0.0,-0.0,10800.0,0.0
2025-06-21,104,Q2,3462.6248,2185.8548,0.7075,522.0725534999999,0.0,-0.0,10800.0,0.0
2025-06-21,105,Q2,3484.27,1750.4625,0.7038,575.9293812499999,0.0,-0.0,10800.0,0.0
2025-06-21,106,Q2,3649.2081,1528.3871,0.6796,602.4716007499998,0.0,0.0,10800.0,0.0
2025-06-21,107,Q2,3604.3529,1310.4274,0.8445,576.1292268333332,0.0,-0.0,10800.0,0.0
2025-06-21,108,Q2,3349.51,1034.1,1.1012,548.7342874999999,0.0,-0.0,10800.0,0.0
2025-06-21,109,Q2,3274.4828,860.3286,1.1314,556.8441841666668,0.0,-0.0,10800.0,0.0
2025-06-21,110,Q2,3297.0032,677.2547,1.1374,605.8574543333332,0.0,0.0,10800.0,0.0
2025-06-21,111,Q2,3342.79,452.7,1.1803,666.2752520833333,0.0,0.0,10800.0,0.0
2025-06-21,112,Q2,3456.8314,276.0564,1.1266,691.0048313333332,0.0,0.0,10800.0,0.0
2025-06-21,113,Q2,3634.5648,121.8367,1.153,288.5482019166659,0.0,425.58160041666724,10327.131555092592,0.0
2025-06-21,114,Q2,3852.72,7.7625,1.2618,0.0,0.0,748.8282833333333,9495.100129166665,0.0
2025-06-21,115,Q2,4004.9442,0.0,1.2633,0.0,0.0,733.8439924999999,8679.717915277777,0.0
2025-06-21,116,Q2,3706.7434,3.2619,1.2161,0.0,0.0,758.67100125,7836.750136111111,0.0
2025-06-21,117,Q2,3293.48,0.0,1.1876,0.0,0.0,753.6267583333332,6999.387071296296,0.0
2025-06-21,118,Q2,3492.5254,0.0,1.1812,0.0,0.0,722.9868996666665,6196.068293888889,0.0
2025-06-21,119,Q2,3490.6667,0.2342,1.1704,0.0,0.0,715.6035349166666,5400.953255092592,0.0
2025-06-21,120,Q2,3189.62,0.0,1.1558,0.0,0.0,744.0012416666666,4574.2852087962965,0.0
2025-06-21,121,Q2,3348.2366,0.0,1.1611,0.0,0.0,763.3333449999999,3726.1370476851853,0.0
2025-06-21,122,Q2,3725.2052,0.0168,1.1692,0.0,0.0,759.81557975,2881.8975146296298,0.0
2025-06-21,123,Q2,3960.13,0.0,1.198,0.0,0.0,759.0059749999999,2038.5575424074075,0.0
2025-06-21,124,Q2,3881.8245,0.0,1.2507,0.0,0.0,754.7017881666668,1200.0,0.0
2025-06-21,125,Q2,3513.6729,0.0012,1.1066,751.4877156666666,0.0,-0.0,1200.0,0.0
2025-06-21,126,Q2,3160.32,0.0,0.857,750.9179083333333,0.0,0.0,1200.0,0.0
2025-06-21,127,Q2,3214.7106,0.0,0.8345,742.5255831666667,0.0,0.0,1200.0,0.0
2025-06-21,128,Q2,3489.1029,0.0,0.871,744.262174,0.0,0.0,1200.0,0.0
2025-06-21,129,Q2,3713.49,0.0,0.8848,767.5869666666667,0.0,0.0,1200.0,0.0
2025-06-21,130,Q2,3715.4477,0.0,0.9243,751.2227242499999,0.0,-0.0,1200.0,0.0
2025-06-21,131,Q2,3460.6768,0.0,0.7155,699.5313600833333,0.0,-0.0,1200.0,0.0
2025-06-21,132,Q2,3169.68,0.0,0.3942,1435.1891999999998,833.3333333333333,0.0,1950.0,0.0
2025-06-21,133,Q2,3161.2424,0.0,0.4048,1403.6566739166665,833.3333333333333,0.0,2700.0,0.0
2025-06-21,134,Q2,3268.4465,0.0,0.4701,595.8118152499999,0.0,0.0,2700.0,0.0
2025-06-21,135,Q2,3317.19,0.0,0.4227,1454.2708749999997,833.3333333333333,0.0,3450.0,0.0
2025-06-21,136,Q2,3281.0391,0.0,0.374,1458.6921699166664,833.3333333333333,0.0,4200.0,0.0
2025-06-21,137,Q2,3250.7574,0.0,0.3646,630.13334375,0.0,0.0,4200.0,0.0
2025-06-21,138,Q2,3190.39,0.0,0.3809,1453.1663666666666,833.3333333333333,0.0,4950.0,0.0
2025-06-21,139,Q2,2998.9363,0.0,0.3872,617.1714783333334,0.0,0.0,4950.0,0.0
2025-06-21,140,Q2,2920.9743,0.0,0.3936,632.5858813333332,0.0,0.0,4950.0,0.0
2025-06-21,141,Q2,2989.3,0.0,0.3844,1445.99995,833.3333333333333,0.0,5700.0,0.0
2025-06-21,142,Q2,3024.571,0.0,0.3399,958.7032728333334,333.3333333333333,0.0,6000.0,0.0
2025-06-21,143,Q2,3193.3141,0.0,0.3684,663.7428385833332,0.0,0.0,6000.0,0.0
2025-06-21,144,Q2,3636.14,0.0,0.4712,743.38925,0.0,0.0,6000.0,0.0
2025-06-21,1,Q3,3087.9838,0.0,0.3564,1447.87021575,833.3333333333333,0.0,6750.000000000002,0.0
2025-06-21,2,Q3,3200.0919,0.0,0.3908,1455.4785986666666,833.3333333333333,0.0,7500.000000000002,0.0
2025-06-21,3,Q3,3401.46,0.0,0.4598,1361.1876195891582,738.3322612558246,0.0,8164.499035130244,0.0
2025-06-21,4,Q3,3063.5261,0.0,0.409,606.2693343333333,0.0,0.0,8164.499035130244,0.0
2025-06-21,5,Q3,2820.2572,0.0,0.3618,615.3450043333333,0.0,0.0,8164.499035130244,0.0
2025-06-21,6,Q3,2883.38,0.0,0.3786,596.46665,0.0,0.0,8164.499035130244,0.0
2025-06-21,7,Q3,2869.9796,0.0,0.3988,602.2367168333333,0.0,0.0,8164.499035130244,0.0
2025-06-21,8,Q3,2985.8287,0.0,0.4164,587.0494766666666,0.0,0.0,8164.499035130244,0.0
2025-06-21,9,Q3,3164.18,0.0,0.4254,583.6344833333333,0.0,0.0,8164.499035130244,0.0
2025-06-21,10,Q3,3064.8457,0.0,0.4165,572.8904830833333,0.0,0.0,8164.499035130244,0.0
2025-06-21,11,Q3,2954.0459,0.0,0.4295,571.837001,0.0,0.0,8164.499035130244,0.0
2025-06-21,12,Q3,2994.62,0.0,0.4451,569.3425916666667,0.0,0.0,8164.499035130244,0.0
2025-06-21,13,Q3,3072.4014,0.0,0.405,574.1503221666667,0.0,0.0,8164.499035130244,0.0
2025-06-21,14,Q3,3013.1015,0.0,0.3784,558.2207135833333,0.0,0.0,8164.499035130244,0.0
2025-06-21,15,Q3,2838.75,0.0,0.3917,572.8171083333333,0.0,0.0,8164.499035130244,0.0
2025-06-21,16,Q3,2749.9199,0.0,0.3964,563.2882213333332,0.0,0.0,8164.499035130244,0.0
2025-06-21,17,Q3,2820.5847,0.0,0.3495,554.457266,0.0,0.0,8164.499035130244,0.0
2025-06-21,18,Q3,2936.24,0.0,0.3048,547.3728333333332,0.0,0.0,8164.499035130244,0.0
2025-06-21,19,Q3,2920.1894,0.0012,0.3585,537.79464675,0.0,0.0,8164.499035130244,0.0
2025-06-21,20,Q3,2951.0328,0.0,0.4058,544.6853600833333,0.0,0.0,8164.499035130244,0.0
2025-06-21,21,Q3,2977.51,0.0,0.4053,542.2612333333334,0.0,0.0,8164.499035130244,0.0
2025-06-21,22,Q3,2780.298,0.0162,0.4087,545.2765452499999,0.0,0.0,8164.499035130244,0.0
2025-06-21,23,Q3,2728.3059,0.0,0.3866,538.11823375,0.0,0.0,8164.499035130244,0.0
2025-06-21,24,Q3,2862.19,0.0,0.3566,538.864675,0.0,0.0,8164.499035130244,0.0
2025-06-21,25,Q3,2845.9182,0.2263,0.3708,531.5319186388888,0.0,0.0,8164.499035130244,0.0
2025-06-21,26,Q3,2748.951,0.0,0.3532,518.8174231944444,0.0,0.0,8164.499035130244,0.0
2025-06-21,27,Q3,2677.31,0.0,0.3096,521.2848666666666,0.0,0.0,8164.499035130244,0.0
2025-06-21,28,Q3,2660.8713,3.1516,0.3237,522.2721122222222,0.0,0.0,8164.499035130244,0.0
2025-06-21,29,Q3,2702.3205,0.0,0.3321,530.5265779444444,0.0,0.0,8164.499035130244,0.0
2025-06-21,30,Q3,2732.32,7.275,0.3143,536.7610083333335,0.0,0.0,8164.499035130244,0.0
2025-06-21,31,Q3,2664.7178,116.7655,0.3191,495.717102861111,0.0,0.0,8164.499035130244,0.0
2025-06-21,32,Q3,2606.871,263.9703,0.3488,465.19289555555554,0.0,0.0,8164.499035130244,0.0
2025-06-21,33,Q3,2642.15,417.075,0.3395,437.99148125000005,0.0,0.0,8164.499035130244,0.0
2025-06-21,34,Q3,2745.0641,587.5961,0.2621,1256.4505260277779,833.3333333333333,0.0,8914.499035130244,0.0
2025-06-21,35,Q3,2758.042,735.8325,0.4169,0.0,0.0,421.3560499722222,8446.32564627222,0.0
2025-06-21,36,Q3,2741.64,890.7,0.7087,0.0,0.0,453.15669166666663,7942.818211087035,0.0
2025-06-21,37,Q3,2888.7304,1136.9554,0.7158,0.0,0.0,361.4785081944444,7541.175424204319,0.0
2025-06-21,38,Q3,2932.231,1453.4028,0.6144,0.0,0.0,324.711290472222,7180.385101457406,0.0
2025-06-21,39,Q3,2764.02,1765.9125,0.5732,0.0,0.0,288.38878124999997,6859.953122290739,0.0
2025-06-21,40,Q3,2606.6137,2022.3026,0.586,0.0,0.0,212.49121736111107,6623.8517696672825,0.0
2025-06-21,41,Q3,2867.7649,2350.4923,0.6004,0.0,0.0,180.95216372222217,6422.793809975925,0.0
2025-06-21,42,Q3,3304.27,2699.25,0.5991,0.0,0.0,170.43414999999993,6233.422532198148,0.0
2025-06-21,43,Q3,3254.3169,2874.6231,0.598,0.0,0.0,141.477487222222,6076.225324173456,0.0
2025-06-21,44,Q3,3137.5948,3006.0287,0.5678,0.0,0.0,109.9624735277777,5954.044798031481,0.0
2025-06-21,45,Q3,3174.85,3224.8875,0.5032,0.0,0.0,81.38978958333348,5863.611698494444,0.0
2025-06-21,46,Q3,3159.7263,3537.527,0.4634,0.0,0.0,33.33001605555547,5826.578347321604,0.0
2025-06-21,47,Q3,3087.5763,3785.3986,0.6087,0.0,0.0,63.71224452777769,5755.786964512962,0.0
2025-06-21,48,Q3,3062.36,4003.425,0.8359,0.0,0.0,133.9378749999998,5606.967103401851,0.0
2025-06-21,49,Q3,3162.0197,4334.7324,0.8537,0.0,0.0,123.30693274999999,5469.959400346295,0.0
2025-06-21,50,Q3,3160.9922,4441.8035,0.7708,0.0,0.0,86.79056274999986,5373.525441735184,0.0
2025-06-21,51,Q3,3037.59,4358.7,0.7264,0.0,0.0,44.841324999999976,5323.70174729074,0.0
2025-06-21,52,Q3,3030.9974,4479.895,0.7632,0.0,0.0,50.160982416666556,5267.967322383332,0.0
2025-06-21,53,Q3,3289.939,4668.5166,0.8305,0.0,0.0,81.17947716666657,5177.767903309258,0.0
